/Library/Developer/CommandLineTools/usr/bin/python3: can't open file '/Users/eilinaire/coprem/Coprem/03-system/scripts/autonomous_loop.py': [Errno 2] No such file or directory
/Users/eilinaire/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
2026-06-06 12:19:11,433 [INFO] ============================================================
2026-06-06 12:19:11,433 [INFO] COPREM Autonomous Loop started
2026-06-06 12:19:11,433 [INFO] Polling every 3s | LiteLLM: http://localhost:4000
2026-06-06 12:19:11,433 [INFO] ============================================================
2026-06-06 19:05:30,349 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:33,609 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:36,852 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:40,137 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:43,424 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:46,649 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:49,926 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:53,172 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:56,448 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:05:59,725 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:03,004 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:06,163 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:09,408 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:12,623 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:15,850 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:19,115 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:22,375 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:25,637 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:28,927 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:32,217 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:35,467 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:38,692 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:41,970 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:45,231 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:48,499 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:51,751 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:55,041 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:06:58,256 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:01,471 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:04,681 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:07,938 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:11,173 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:14,443 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:17,686 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:20,972 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:24,270 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:27,562 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:30,710 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:34,012 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:37,232 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:40,511 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:43,695 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:47,004 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:50,266 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:53,562 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:07:56,855 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:00,138 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:03,425 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:06,696 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:09,993 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:13,281 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:16,549 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:19,809 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:23,095 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:26,377 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:29,593 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:32,877 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:36,146 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:39,416 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:42,614 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:45,787 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 19:08:49,058 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
